PARROQUIA,CANTON,PROVINCIA,PRECIPITACION_ANUAL_MM,ALTITUD_MEDIA_M,PENDIENTE_PCT,DISTANCIA_AGUA_KM,DENSIDAD_POBLACIONAL,AREA_URBANIZADA_PCT,RIESGO_INUNDACION,RIESGO_NUM,KEY,POB_TOTAL,POB_HOMBRES,POB_MUJERES,POB_EDAD_MEDIA,POB_MENORES_15,POB_MAYORES_65,POB_PCT_HOMBRES,POB_PCT_MUJERES,POB_PCT_MENORES_15,POB_PCT_MAYORES_65,HOG_TOTAL,HOG_AGUA_PUBLICA,HOG_ALCANTARILLADO,HOG_ELECTRICIDAD,HOG_HACINAMIENTO,HOG_PCT_AGUA,HOG_PCT_ALCANTARILLADO,HOG_PCT_ELECTRICIDAD,VIV_TOTAL,VIV_CASA,VIV_PARED_BUENA,VIV_TECHO_BUENO,VIV_PISO_BUENO,VIV_TOTPER_MEDIA,VIV_TOTDOR_MEDIA,VIV_PCT_CASA,VIV_PCT_PARED_BUENA,VIV_PCT_TECHO_BUENO,VIV_PCT_PISO_BUENO,VIV_PERS_POR_DORM,EMI_TOTAL,MAATE_CONCESIONES,MAATE_CAUDAL_TOTAL,MAATE_CAUDAL_MEDIO
SANTO DOMINGO DE ONZOLE,ELOY ALFARO,ESMERALDAS,2024.9,25.3,3.47,1.32,36.1,0.0,Bajo,0,Santo Domingo De Onzole|Eloy Alfaro,1934.0,1055.0,879.0,23.45294725956567,880.0,83.0,54.5501551189245,45.44984488107549,45.501551189245085,4.291623578076526,421.0,283.0,45.0,5.0,1.1923990498812351,67.2209026128266,10.688836104513063,1.187648456057007,420.0,1.0,66.0,56.0,53.0,3.8602794411177643,1.9976190476190476,0.2380952380952381,15.714285714285714,13.333333333333334,12.619047619047619,1.9324402446596676,11.0,,,
SELVA ALEGRE,ELOY ALFARO,ESMERALDAS,2074.0,21.1,3.19,1.63,63.8,4.3,Bajo,0,Selva Alegre|Eloy Alfaro,1166.0,597.0,569.0,25.94082332761578,428.0,70.0,51.20068610634648,48.79931389365352,36.706689536878216,6.003430531732419,293.0,226.0,190.0,7.0,1.1843003412969284,77.13310580204778,64.84641638225256,2.3890784982935154,291.0,3.0,108.0,112.0,108.0,3.0523560209424083,2.2439862542955327,1.0309278350515463,37.11340206185567,38.48797250859107,37.11340206185567,1.3602382880463106,9.0,,,
SELVA ALEGRE,ELOY ALFARO,ESMERALDAS,2097.5,26.6,4.81,1.7,35.2,4.2,Bajo,0,Selva Alegre|Eloy Alfaro,1166.0,597.0,569.0,25.94082332761578,428.0,70.0,51.20068610634648,48.79931389365352,36.706689536878216,6.003430531732419,293.0,226.0,190.0,7.0,1.1843003412969284,77.13310580204778,64.84641638225256,2.3890784982935154,291.0,3.0,108.0,112.0,108.0,3.0523560209424083,2.2439862542955327,1.0309278350515463,37.11340206185567,38.48797250859107,37.11340206185567,1.3602382880463106,9.0,,,
SELVA ALEGRE,ELOY ALFARO,ESMERALDAS,2062.3,23.1,3.47,1.51,15.3,1.5,Bajo,0,Selva Alegre|Eloy Alfaro,1166.0,597.0,569.0,25.94082332761578,428.0,70.0,51.20068610634648,48.79931389365352,36.706689536878216,6.003430531732419,293.0,226.0,190.0,7.0,1.1843003412969284,77.13310580204778,64.84641638225256,2.3890784982935154,291.0,3.0,108.0,112.0,108.0,3.0523560209424083,2.2439862542955327,1.0309278350515463,37.11340206185567,38.48797250859107,37.11340206185567,1.3602382880463106,9.0,,,
SELVA ALEGRE,ELOY ALFARO,ESMERALDAS,2279.4,18.2,4.3,1.7,30.8,6.8,Bajo,0,Selva Alegre|Eloy Alfaro,1166.0,597.0,569.0,25.94082332761578,428.0,70.0,51.20068610634648,48.79931389365352,36.706689536878216,6.003430531732419,293.0,226.0,190.0,7.0,1.1843003412969284,77.13310580204778,64.84641638225256,2.3890784982935154,291.0,3.0,108.0,112.0,108.0,3.0523560209424083,2.2439862542955327,1.0309278350515463,37.11340206185567,38.48797250859107,37.11340206185567,1.3602382880463106,9.0,,,
SELVA ALEGRE,ELOY ALFARO,ESMERALDAS,2050.1,25.5,3.46,1.78,25.9,4.1,Bajo,0,Selva Alegre|Eloy Alfaro,1166.0,597.0,569.0,25.94082332761578,428.0,70.0,51.20068610634648,48.79931389365352,36.706689536878216,6.003430531732419,293.0,226.0,190.0,7.0,1.1843003412969284,77.13310580204778,64.84641638225256,2.3890784982935154,291.0,3.0,108.0,112.0,108.0,3.0523560209424083,2.2439862542955327,1.0309278350515463,37.11340206185567,38.48797250859107,37.11340206185567,1.3602382880463106,9.0,,,
TELEMBÍ,ELOY ALFARO,ESMERALDAS,2147.6,19.4,4.36,1.67,41.3,1.7,Bajo,0,Telembí|Eloy Alfaro,5639.0,2944.0,2695.0,21.76130519595673,2791.0,202.0,52.20783826919667,47.792161730803336,49.49459123958149,3.582195424720695,978.0,875.0,96.0,13.0,1.359918200408998,89.4683026584867,9.815950920245399,1.329243353783231,975.0,3.0,184.0,40.0,123.0,5.003549245785271,1.3692307692307693,0.3076923076923077,18.871794871794872,4.102564102564102,12.615384615384615,3.6542775390566584,26.0,,,
TELEMBÍ,ELOY ALFARO,ESMERALDAS,2163.3,21.2,4.14,1.72,34.7,0.0,Bajo,0,Telembí|Eloy Alfaro,5639.0,2944.0,2695.0,21.76130519595673,2791.0,202.0,52.20783826919667,47.792161730803336,49.49459123958149,3.582195424720695,978.0,875.0,96.0,13.0,1.359918200408998,89.4683026584867,9.815950920245399,1.329243353783231,975.0,3.0,184.0,40.0,123.0,5.003549245785271,1.3692307692307693,0.3076923076923077,18.871794871794872,4.102564102564102,12.615384615384615,3.6542775390566584,26.0,,,
TELEMBÍ,ELOY ALFARO,ESMERALDAS,2048.7,17.1,3.3,2.04,5.7,1.4,Medio,1,Telembí|Eloy Alfaro,5639.0,2944.0,2695.0,21.76130519595673,2791.0,202.0,52.20783826919667,47.792161730803336,49.49459123958149,3.582195424720695,978.0,875.0,96.0,13.0,1.359918200408998,89.4683026584867,9.815950920245399,1.329243353783231,975.0,3.0,184.0,40.0,123.0,5.003549245785271,1.3692307692307693,0.3076923076923077,18.871794871794872,4.102564102564102,12.615384615384615,3.6542775390566584,26.0,,,
TELEMBÍ,ELOY ALFARO,ESMERALDAS,2123.4,16.4,3.63,1.7,16.0,4.9,Bajo,0,Telembí|Eloy Alfaro,5639.0,2944.0,2695.0,21.76130519595673,2791.0,202.0,52.20783826919667,47.792161730803336,49.49459123958149,3.582195424720695,978.0,875.0,96.0,13.0,1.359918200408998,89.4683026584867,9.815950920245399,1.329243353783231,975.0,3.0,184.0,40.0,123.0,5.003549245785271,1.3692307692307693,0.3076923076923077,18.871794871794872,4.102564102564102,12.615384615384615,3.6542775390566584,26.0,,,
TELEMBÍ,ELOY ALFARO,ESMERALDAS,1997.6,18.4,3.43,1.82,35.6,0.0,Bajo,0,Telembí|Eloy Alfaro,5639.0,2944.0,2695.0,21.76130519595673,2791.0,202.0,52.20783826919667,47.792161730803336,49.49459123958149,3.582195424720695,978.0,875.0,96.0,13.0,1.359918200408998,89.4683026584867,9.815950920245399,1.329243353783231,975.0,3.0,184.0,40.0,123.0,5.003549245785271,1.3692307692307693,0.3076923076923077,18.871794871794872,4.102564102564102,12.615384615384615,3.6542775390566584,26.0,,,
COLÓN ELOY DEL MARÍA,ELOY ALFARO,ESMERALDAS,2108.9,18.1,3.74,1.38,61.0,5.5,Bajo,0,Colón Eloy Del María|Eloy Alfaro,1410.0,736.0,674.0,24.13758865248227,616.0,63.0,52.198581560283685,47.801418439716315,43.68794326241135,4.468085106382979,337.0,174.0,222.0,12.0,1.1661721068249258,51.632047477744806,65.8753709198813,3.5608308605341246,337.0,13.0,118.0,167.0,96.0,3.3651551312649164,2.1335311572700295,3.857566765578635,35.01483679525222,49.554896142433236,28.486646884272997,1.5772702075608858,6.0,,,
COLÓN ELOY DEL MARÍA,ELOY ALFARO,ESMERALDAS,2226.5,19.0,3.66,1.41,77.9,1.5,Bajo,0,Colón Eloy Del María|Eloy Alfaro,1410.0,736.0,674.0,24.13758865248227,616.0,63.0,52.198581560283685,47.801418439716315,43.68794326241135,4.468085106382979,337.0,174.0,222.0,12.0,1.1661721068249258,51.632047477744806,65.8753709198813,3.5608308605341246,337.0,13.0,118.0,167.0,96.0,3.3651551312649164,2.1335311572700295,3.857566765578635,35.01483679525222,49.554896142433236,28.486646884272997,1.5772702075608858,6.0,,,
COLÓN ELOY DEL MARÍA,ELOY ALFARO,ESMERALDAS,2121.5,21.8,5.53,1.48,47.3,2.7,Bajo,0,Colón Eloy Del María|Eloy Alfaro,1410.0,736.0,674.0,24.13758865248227,616.0,63.0,52.198581560283685,47.801418439716315,43.68794326241135,4.468085106382979,337.0,174.0,222.0,12.0,1.1661721068249258,51.632047477744806,65.8753709198813,3.5608308605341246,337.0,13.0,118.0,167.0,96.0,3.3651551312649164,2.1335311572700295,3.857566765578635,35.01483679525222,49.554896142433236,28.486646884272997,1.5772702075608858,6.0,,,
COLÓN ELOY DEL MARÍA,ELOY ALFARO,ESMERALDAS,2146.1,22.5,4.36,1.72,5.5,5.1,Bajo,0,Colón Eloy Del María|Eloy Alfaro,1410.0,736.0,674.0,24.13758865248227,616.0,63.0,52.198581560283685,47.801418439716315,43.68794326241135,4.468085106382979,337.0,174.0,222.0,12.0,1.1661721068249258,51.632047477744806,65.8753709198813,3.5608308605341246,337.0,13.0,118.0,167.0,96.0,3.3651551312649164,2.1335311572700295,3.857566765578635,35.01483679525222,49.554896142433236,28.486646884272997,1.5772702075608858,6.0,,,
COLÓN ELOY DEL MARÍA,ELOY ALFARO,ESMERALDAS,2055.6,17.8,3.86,1.42,5.0,1.6,Medio,1,Colón Eloy Del María|Eloy Alfaro,1410.0,736.0,674.0,24.13758865248227,616.0,63.0,52.198581560283685,47.801418439716315,43.68794326241135,4.468085106382979,337.0,174.0,222.0,12.0,1.1661721068249258,51.632047477744806,65.8753709198813,3.5608308605341246,337.0,13.0,118.0,167.0,96.0,3.3651551312649164,2.1335311572700295,3.857566765578635,35.01483679525222,49.554896142433236,28.486646884272997,1.5772702075608858,6.0,,,
SAN JOSÉ DE CAYAPAS,ELOY ALFARO,ESMERALDAS,2070.8,24.4,4.56,1.81,28.9,1.5,Bajo,0,San José De Cayapas|Eloy Alfaro,1513.0,785.0,728.0,24.672835426305355,678.0,95.0,51.8836748182419,48.11632518175809,44.811632518175806,6.278916060806345,331.0,195.0,91.0,6.0,1.2870090634441087,58.91238670694864,27.492447129909365,1.812688821752266,331.0,10.0,84.0,137.0,78.0,3.462242562929062,1.6646525679758308,3.0211480362537766,25.377643504531722,41.389728096676734,23.564954682779458,2.0798589624855164,32.0,,,
SAN JOSÉ DE CAYAPAS,ELOY ALFARO,ESMERALDAS,2125.4,25.0,4.1,1.71,59.4,0.1,Bajo,0,San José De Cayapas|Eloy Alfaro,1513.0,785.0,728.0,24.672835426305355,678.0,95.0,51.8836748182419,48.11632518175809,44.811632518175806,6.278916060806345,331.0,195.0,91.0,6.0,1.2870090634441087,58.91238670694864,27.492447129909365,1.812688821752266,331.0,10.0,84.0,137.0,78.0,3.462242562929062,1.6646525679758308,3.0211480362537766,25.377643504531722,41.389728096676734,23.564954682779458,2.0798589624855164,32.0,,,
SAN JOSÉ DE CAYAPAS,ELOY ALFARO,ESMERALDAS,2111.1,22.1,3.6,1.45,34.7,0.0,Bajo,0,San José De Cayapas|Eloy Alfaro,1513.0,785.0,728.0,24.672835426305355,678.0,95.0,51.8836748182419,48.11632518175809,44.811632518175806,6.278916060806345,331.0,195.0,91.0,6.0,1.2870090634441087,58.91238670694864,27.492447129909365,1.812688821752266,331.0,10.0,84.0,137.0,78.0,3.462242562929062,1.6646525679758308,3.0211480362537766,25.377643504531722,41.389728096676734,23.564954682779458,2.0798589624855164,32.0,,,
SAN JOSÉ DE CAYAPAS,ELOY ALFARO,ESMERALDAS,2093.0,19.2,4.8,1.56,27.7,12.1,Medio,1,San José De Cayapas|Eloy Alfaro,1513.0,785.0,728.0,24.672835426305355,678.0,95.0,51.8836748182419,48.11632518175809,44.811632518175806,6.278916060806345,331.0,195.0,91.0,6.0,1.2870090634441087,58.91238670694864,27.492447129909365,1.812688821752266,331.0,10.0,84.0,137.0,78.0,3.462242562929062,1.6646525679758308,3.0211480362537766,25.377643504531722,41.389728096676734,23.564954682779458,2.0798589624855164,32.0,,,
SAN JOSÉ DE CAYAPAS,ELOY ALFARO,ESMERALDAS,2067.5,21.3,3.44,1.84,68.8,2.2,Bajo,0,San José De Cayapas|Eloy Alfaro,1513.0,785.0,728.0,24.672835426305355,678.0,95.0,51.8836748182419,48.11632518175809,44.811632518175806,6.278916060806345,331.0,195.0,91.0,6.0,1.2870090634441087,58.91238670694864,27.492447129909365,1.812688821752266,331.0,10.0,84.0,137.0,78.0,3.462242562929062,1.6646525679758308,3.0211480362537766,25.377643504531722,41.389728096676734,23.564954682779458,2.0798589624855164,32.0,,,
TIMBIRÉ,ELOY ALFARO,ESMERALDAS,2109.4,15.0,2.94,1.79,44.8,0.0,Bajo,0,Timbiré|Eloy Alfaro,1037.0,552.0,485.0,26.43297974927676,420.0,75.0,53.23047251687561,46.76952748312439,40.50144648023144,7.232401157184184,271.0,170.0,174.0,12.0,1.0959409594095941,62.73062730627307,64.20664206642066,4.428044280442804,269.0,3.0,88.0,107.0,79.0,3.1519756838905777,2.1226765799256504,1.1152416356877324,32.71375464684015,39.77695167286245,29.36802973977695,1.484906232866139,5.0,,,
TIMBIRÉ,ELOY ALFARO,ESMERALDAS,2021.0,26.3,3.88,1.49,67.5,2.2,Bajo,0,Timbiré|Eloy Alfaro,1037.0,552.0,485.0,26.43297974927676,420.0,75.0,53.23047251687561,46.76952748312439,40.50144648023144,7.232401157184184,271.0,170.0,174.0,12.0,1.0959409594095941,62.73062730627307,64.20664206642066,4.428044280442804,269.0,3.0,88.0,107.0,79.0,3.1519756838905777,2.1226765799256504,1.1152416356877324,32.71375464684015,39.77695167286245,29.36802973977695,1.484906232866139,5.0,,,
TIMBIRÉ,ELOY ALFARO,ESMERALDAS,2106.8,11.6,3.82,1.72,11.7,8.0,Bajo,0,Timbiré|Eloy Alfaro,1037.0,552.0,485.0,26.43297974927676,420.0,75.0,53.23047251687561,46.76952748312439,40.50144648023144,7.232401157184184,271.0,170.0,174.0,12.0,1.0959409594095941,62.73062730627307,64.20664206642066,4.428044280442804,269.0,3.0,88.0,107.0,79.0,3.1519756838905777,2.1226765799256504,1.1152416356877324,32.71375464684015,39.77695167286245,29.36802973977695,1.484906232866139,5.0,,,
TIMBIRÉ,ELOY ALFARO,ESMERALDAS,2040.7,19.8,3.24,1.6,15.8,3.1,Bajo,0,Timbiré|Eloy Alfaro,1037.0,552.0,485.0,26.43297974927676,420.0,75.0,53.23047251687561,46.76952748312439,40.50144648023144,7.232401157184184,271.0,170.0,174.0,12.0,1.0959409594095941,62.73062730627307,64.20664206642066,4.428044280442804,269.0,3.0,88.0,107.0,79.0,3.1519756838905777,2.1226765799256504,1.1152416356877324,32.71375464684015,39.77695167286245,29.36802973977695,1.484906232866139,5.0,,,
TIMBIRÉ,ELOY ALFARO,ESMERALDAS,2116.2,20.8,3.86,1.5,5.0,4.3,Bajo,0,Timbiré|Eloy Alfaro,1037.0,552.0,485.0,26.43297974927676,420.0,75.0,53.23047251687561,46.76952748312439,40.50144648023144,7.232401157184184,271.0,170.0,174.0,12.0,1.0959409594095941,62.73062730627307,64.20664206642066,4.428044280442804,269.0,3.0,88.0,107.0,79.0,3.1519756838905777,2.1226765799256504,1.1152416356877324,32.71375464684015,39.77695167286245,29.36802973977695,1.484906232866139,5.0,,,
SANTA LUCÍA DE LAS PEÑAS,ELOY ALFARO,ESMERALDAS,2116.6,22.9,3.7,1.1,49.5,2.6,Medio,1,Santa Lucía De Las Peñas|Eloy Alfaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA LUCÍA DE LAS PEÑAS,ELOY ALFARO,ESMERALDAS,2212.7,14.9,2.6,0.95,28.1,7.0,Alto,2,Santa Lucía De Las Peñas|Eloy Alfaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA LUCÍA DE LAS PEÑAS,ELOY ALFARO,ESMERALDAS,2268.9,16.8,2.42,0.96,34.2,8.6,Medio,1,Santa Lucía De Las Peñas|Eloy Alfaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA LUCÍA DE LAS PEÑAS,ELOY ALFARO,ESMERALDAS,2202.3,23.7,2.83,1.15,74.4,0.0,Medio,1,Santa Lucía De Las Peñas|Eloy Alfaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA LUCÍA DE LAS PEÑAS,ELOY ALFARO,ESMERALDAS,2159.8,25.7,2.44,1.02,19.9,0.0,Medio,1,Santa Lucía De Las Peñas|Eloy Alfaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUISNE,MUISNE,ESMERALDAS,2405.6,11.8,2.18,1.17,50.0,3.3,Medio,1,Muisne|Muisne,8880.0,4563.0,4317.0,26.607545045045047,3170.0,514.0,51.385135135135144,48.61486486486486,35.6981981981982,5.788288288288288,2234.0,245.0,1414.0,169.0,1.2273948075201433,10.966875559534467,63.29453894359892,7.56490599820949,2222.0,187.0,661.0,1062.0,668.0,3.2755440796753965,1.8033303330333033,8.415841584158416,29.74797479747975,47.7947794779478,30.063006300630065,1.8163860606535391,101.0,,,
MUISNE,MUISNE,ESMERALDAS,2443.4,16.9,2.93,0.82,51.1,0.9,Medio,1,Muisne|Muisne,8880.0,4563.0,4317.0,26.607545045045047,3170.0,514.0,51.385135135135144,48.61486486486486,35.6981981981982,5.788288288288288,2234.0,245.0,1414.0,169.0,1.2273948075201433,10.966875559534467,63.29453894359892,7.56490599820949,2222.0,187.0,661.0,1062.0,668.0,3.2755440796753965,1.8033303330333033,8.415841584158416,29.74797479747975,47.7947794779478,30.063006300630065,1.8163860606535391,101.0,,,
MUISNE,MUISNE,ESMERALDAS,2329.0,3.4,2.88,1.09,34.7,6.3,Medio,1,Muisne|Muisne,8880.0,4563.0,4317.0,26.607545045045047,3170.0,514.0,51.385135135135144,48.61486486486486,35.6981981981982,5.788288288288288,2234.0,245.0,1414.0,169.0,1.2273948075201433,10.966875559534467,63.29453894359892,7.56490599820949,2222.0,187.0,661.0,1062.0,668.0,3.2755440796753965,1.8033303330333033,8.415841584158416,29.74797479747975,47.7947794779478,30.063006300630065,1.8163860606535391,101.0,,,
MUISNE,MUISNE,ESMERALDAS,2318.4,8.1,3.18,0.77,21.7,9.0,Medio,1,Muisne|Muisne,8880.0,4563.0,4317.0,26.607545045045047,3170.0,514.0,51.385135135135144,48.61486486486486,35.6981981981982,5.788288288288288,2234.0,245.0,1414.0,169.0,1.2273948075201433,10.966875559534467,63.29453894359892,7.56490599820949,2222.0,187.0,661.0,1062.0,668.0,3.2755440796753965,1.8033303330333033,8.415841584158416,29.74797479747975,47.7947794779478,30.063006300630065,1.8163860606535391,101.0,,,
MUISNE,MUISNE,ESMERALDAS,2399.4,4.2,2.17,1.0,54.8,2.5,Medio,1,Muisne|Muisne,8880.0,4563.0,4317.0,26.607545045045047,3170.0,514.0,51.385135135135144,48.61486486486486,35.6981981981982,5.788288288288288,2234.0,245.0,1414.0,169.0,1.2273948075201433,10.966875559534467,63.29453894359892,7.56490599820949,2222.0,187.0,661.0,1062.0,668.0,3.2755440796753965,1.8033303330333033,8.415841584158416,29.74797479747975,47.7947794779478,30.063006300630065,1.8163860606535391,101.0,,,
BOLÍVAR,MUISNE,ESMERALDAS,2367.4,5.3,2.0,1.17,36.7,9.0,Medio,1,Bolívar|Muisne,1039.0,576.0,463.0,23.43888354186718,443.0,48.0,55.43792107795957,44.56207892204042,42.63715110683349,4.619826756496631,238.0,49.0,139.0,2.0,1.3865546218487395,20.588235294117645,58.40336134453782,0.8403361344537815,238.0,4.0,57.0,57.0,50.0,3.187116564417178,1.5336134453781514,1.680672268907563,23.949579831932773,23.949579831932773,21.008403361344538,2.0781746365240776,1.0,,,
BOLÍVAR,MUISNE,ESMERALDAS,2409.2,1.1,2.68,1.2,42.1,10.3,Medio,1,Bolívar|Muisne,1039.0,576.0,463.0,23.43888354186718,443.0,48.0,55.43792107795957,44.56207892204042,42.63715110683349,4.619826756496631,238.0,49.0,139.0,2.0,1.3865546218487395,20.588235294117645,58.40336134453782,0.8403361344537815,238.0,4.0,57.0,57.0,50.0,3.187116564417178,1.5336134453781514,1.680672268907563,23.949579831932773,23.949579831932773,21.008403361344538,2.0781746365240776,1.0,,,
BOLÍVAR,MUISNE,ESMERALDAS,2218.2,1.4,2.37,1.16,58.9,1.4,Medio,1,Bolívar|Muisne,1039.0,576.0,463.0,23.43888354186718,443.0,48.0,55.43792107795957,44.56207892204042,42.63715110683349,4.619826756496631,238.0,49.0,139.0,2.0,1.3865546218487395,20.588235294117645,58.40336134453782,0.8403361344537815,238.0,4.0,57.0,57.0,50.0,3.187116564417178,1.5336134453781514,1.680672268907563,23.949579831932773,23.949579831932773,21.008403361344538,2.0781746365240776,1.0,,,
BOLÍVAR,MUISNE,ESMERALDAS,2360.4,14.5,2.52,0.77,27.1,3.1,Medio,1,Bolívar|Muisne,1039.0,576.0,463.0,23.43888354186718,443.0,48.0,55.43792107795957,44.56207892204042,42.63715110683349,4.619826756496631,238.0,49.0,139.0,2.0,1.3865546218487395,20.588235294117645,58.40336134453782,0.8403361344537815,238.0,4.0,57.0,57.0,50.0,3.187116564417178,1.5336134453781514,1.680672268907563,23.949579831932773,23.949579831932773,21.008403361344538,2.0781746365240776,1.0,,,
BOLÍVAR,MUISNE,ESMERALDAS,2294.9,10.4,2.62,1.03,84.9,6.4,Medio,1,Bolívar|Muisne,1039.0,576.0,463.0,23.43888354186718,443.0,48.0,55.43792107795957,44.56207892204042,42.63715110683349,4.619826756496631,238.0,49.0,139.0,2.0,1.3865546218487395,20.588235294117645,58.40336134453782,0.8403361344537815,238.0,4.0,57.0,57.0,50.0,3.187116564417178,1.5336134453781514,1.680672268907563,23.949579831932773,23.949579831932773,21.008403361344538,2.0781746365240776,1.0,,,
DAULE,MUISNE,ESMERALDAS,2352.7,6.0,1.86,0.82,60.2,4.1,Medio,1,Daule|Muisne,2153.0,1209.0,944.0,24.374825824431028,908.0,120.0,56.15420343706457,43.84579656293544,42.173711100789596,5.57361820715281,512.0,123.0,308.0,12.0,1.40234375,24.0234375,60.15625,2.34375,510.0,20.0,165.0,108.0,152.0,3.2571860816944023,1.4764705882352942,3.9215686274509802,32.35294117647059,21.176470588235293,29.80392156862745,2.206062286406567,10.0,3.0,36.08,12.026666666666666
DAULE,MUISNE,ESMERALDAS,2313.1,7.1,3.05,0.74,39.5,1.3,Medio,1,Daule|Muisne,2153.0,1209.0,944.0,24.374825824431028,908.0,120.0,56.15420343706457,43.84579656293544,42.173711100789596,5.57361820715281,512.0,123.0,308.0,12.0,1.40234375,24.0234375,60.15625,2.34375,510.0,20.0,165.0,108.0,152.0,3.2571860816944023,1.4764705882352942,3.9215686274509802,32.35294117647059,21.176470588235293,29.80392156862745,2.206062286406567,10.0,3.0,36.08,12.026666666666666
DAULE,MUISNE,ESMERALDAS,2378.6,9.8,2.26,0.64,64.8,7.1,Bajo,0,Daule|Muisne,2153.0,1209.0,944.0,24.374825824431028,908.0,120.0,56.15420343706457,43.84579656293544,42.173711100789596,5.57361820715281,512.0,123.0,308.0,12.0,1.40234375,24.0234375,60.15625,2.34375,510.0,20.0,165.0,108.0,152.0,3.2571860816944023,1.4764705882352942,3.9215686274509802,32.35294117647059,21.176470588235293,29.80392156862745,2.206062286406567,10.0,3.0,36.08,12.026666666666666
DAULE,MUISNE,ESMERALDAS,2349.2,5.3,1.88,0.98,44.7,5.7,Medio,1,Daule|Muisne,2153.0,1209.0,944.0,24.374825824431028,908.0,120.0,56.15420343706457,43.84579656293544,42.173711100789596,5.57361820715281,512.0,123.0,308.0,12.0,1.40234375,24.0234375,60.15625,2.34375,510.0,20.0,165.0,108.0,152.0,3.2571860816944023,1.4764705882352942,3.9215686274509802,32.35294117647059,21.176470588235293,29.80392156862745,2.206062286406567,10.0,3.0,36.08,12.026666666666666
DAULE,MUISNE,ESMERALDAS,2260.9,7.8,1.95,1.17,36.9,3.2,Medio,1,Daule|Muisne,2153.0,1209.0,944.0,24.374825824431028,908.0,120.0,56.15420343706457,43.84579656293544,42.173711100789596,5.57361820715281,512.0,123.0,308.0,12.0,1.40234375,24.0234375,60.15625,2.34375,510.0,20.0,165.0,108.0,152.0,3.2571860816944023,1.4764705882352942,3.9215686274509802,32.35294117647059,21.176470588235293,29.80392156862745,2.206062286406567,10.0,3.0,36.08,12.026666666666666
GALERA,MUISNE,ESMERALDAS,2451.6,8.9,1.74,0.46,80.3,4.8,Alto,2,Galera|Muisne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALERA,MUISNE,ESMERALDAS,2394.7,6.8,1.12,0.58,98.2,5.0,Alto,2,Galera|Muisne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALERA,MUISNE,ESMERALDAS,2457.4,4.5,1.63,0.27,78.2,12.1,Alto,2,Galera|Muisne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALERA,MUISNE,ESMERALDAS,2419.2,9.3,1.49,0.5,69.0,10.2,Alto,2,Galera|Muisne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALERA,MUISNE,ESMERALDAS,2397.0,6.5,0.76,0.13,77.6,13.8,Alto,2,Galera|Muisne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUINGUE,MUISNE,ESMERALDAS,2525.7,1.0,0.82,0.49,81.7,8.8,Medio,1,Quingue|Muisne,574.0,307.0,267.0,27.61672473867596,224.0,57.0,53.484320557491294,46.51567944250871,39.02439024390244,9.930313588850174,153.0,26.0,28.0,2.0,1.0980392156862746,16.99346405228758,18.30065359477124,1.3071895424836601,153.0,12.0,71.0,76.0,61.0,2.5855855855855854,1.6339869281045751,7.8431372549019605,46.40522875816993,49.673202614379086,39.869281045751634,1.5823783783783782,5.0,,,
QUINGUE,MUISNE,ESMERALDAS,2471.8,10.2,1.44,0.51,91.2,4.9,Alto,2,Quingue|Muisne,574.0,307.0,267.0,27.61672473867596,224.0,57.0,53.484320557491294,46.51567944250871,39.02439024390244,9.930313588850174,153.0,26.0,28.0,2.0,1.0980392156862746,16.99346405228758,18.30065359477124,1.3071895424836601,153.0,12.0,71.0,76.0,61.0,2.5855855855855854,1.6339869281045751,7.8431372549019605,46.40522875816993,49.673202614379086,39.869281045751634,1.5823783783783782,5.0,,,
QUINGUE,MUISNE,ESMERALDAS,2465.3,3.2,1.24,0.31,74.0,8.9,Alto,2,Quingue|Muisne,574.0,307.0,267.0,27.61672473867596,224.0,57.0,53.484320557491294,46.51567944250871,39.02439024390244,9.930313588850174,153.0,26.0,28.0,2.0,1.0980392156862746,16.99346405228758,18.30065359477124,1.3071895424836601,153.0,12.0,71.0,76.0,61.0,2.5855855855855854,1.6339869281045751,7.8431372549019605,46.40522875816993,49.673202614379086,39.869281045751634,1.5823783783783782,5.0,,,
QUINGUE,MUISNE,ESMERALDAS,2486.1,1.0,1.2,0.2,92.8,9.6,Alto,2,Quingue|Muisne,574.0,307.0,267.0,27.61672473867596,224.0,57.0,53.484320557491294,46.51567944250871,39.02439024390244,9.930313588850174,153.0,26.0,28.0,2.0,1.0980392156862746,16.99346405228758,18.30065359477124,1.3071895424836601,153.0,12.0,71.0,76.0,61.0,2.5855855855855854,1.6339869281045751,7.8431372549019605,46.40522875816993,49.673202614379086,39.869281045751634,1.5823783783783782,5.0,,,
